id.ressource;id.dataset;title.dataset_x;title.dataset_y;description.dataset;tags.dataset
f6bfb4bd-a994-4a0c-b829-89e3a235fd40;63994ae99eefb363aec8cd1d;Pièces de théâtre écrites par des femmes, et représentées à Paris entre 1809 et 1906;Pièces de théâtre écrites par des femmes, et représentées à Paris entre 1809 et 1906;"Les [Archives nationales](https://www.archives-nationales.culture.gouv.fr) conservent une magnifique collection de plus de 30 000 manuscrits de pièces de théâtre soumises au bureau de la censure théâtrale au XIXe siècle. La plupart de ces œuvres n’ont jamais été publiées. Les inventaires et bases de données internes, fruits notamment des travaux en partie publiés d’Odile Krakovitch, sont désormais accessibles en ligne sur le portail documentaire de l’institution.  


Le jeu de données mis à disposition est constitué des 322 pièces de théâtre et opéra écrites ou composées par des femmes (141 autrices et compositrices), représentées dans les théâtres parisiens entre 1809 et 1906. Les notices des pièces de théâtre comportent les informations suivantes :

  * le titre de la pièce ;  

  * le genre théâtral ;  

  * la forme ;  

  * la date de la première représentation ;  

  * le théâtre où a eu lieu la première représentation (Paris) ;
  * la mention d'une édition de la pièce ;  

  * l'existence éventuelle d'une version numérisée accessible en ligne (Wikisource, Gallica, Archive.org ou Google Book) ;  

  * l'autrice (avec alignements Wikidata, Wikipédia et BNF) ;  

  * les autres auteurs éventuels ;  

  * l'URL de la notice descriptive dans l'inventaire des Archives nationales.



Certaines pièces figurent à plusieurs reprises dans le jeu de données : elles ont plusieurs autrices, voire elles ont été autorisées et jouées à des dates différentes dans plusieurs théâtres. 

À noter que la censure étant abolie entre 1830 et septembre 1835, il n'y a pas de données pour cette période dans les archives du bureau de la censure théâtrale.";19e-siecle,archives,femme,histoire,litterature,pratiques-culturelles,theatre
532d96d8-697f-42b5-8565-f5746ee38669;6369d49e0096a79ab7f64c85;Revendications et restitutions d’archives publiques;Revendications et restitutions d’archives publiques;"Chaque année, l’État réintègre dans les collections publiques des dizaines de documents d’archives qui en ont été détournés à des périodes plus ou moins anciennes.  
Cette réintégration, effectuée à l’issue d’une « revendication » (terme juridique retenu par le code du patrimoine, [articles L112-22 et 23](https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000006074236/LEGISCTA000035105125/#LEGISCTA000035105128)) conduite auprès d’un détenteur privé (professionnel ou particulier), obéit à une double finalité : garantir l’intégrité des biens culturels appartenant à l’Etat et l’accès de tous à ce patrimoine historique national.  
Cette pratique se fonde juridiquement sur les principes d'[inaliénabilité, d'imprescriptibilité](https://francearchives.fr/article/235244911) et d’insaisissabilité des biens appartenant au domaine public, rappelés dans les codes du patrimoine, de la propriété des personnes publiques et des collectivités territoriales.  
Rappelons qu’en matière de gestion d’archives, trois administrations sont habilitées à agir sur ce terrain : le ministère de l’Europe et des Affaires étrangères et le ministère des Armées chacun pour leur propre périmètre, et le ministère de la Culture pour l’ensemble des autres secteurs ministériels.  
Dans un souci de transparence, l’observatoire des revendications a pour vocation de rendre compte de la politique en matière de revendications d’archives publiques.  
Le présent jeu de données agrège l'ensemble des données relatives aux demandes de restitution menées auprès des détenteurs en 2021 et 2022. A noter que les données émanant du ministère des Armées n’étant pas encore complètes en 2021, ne figuraient pas dans les données pour cette année, elles ont été intégrées à l’observatoire à partir de l’année 2022.   
Le détail des indicateurs (date de l’action ou de la vente, nombre de lots concernés, description, types de documents, périodes concernées, services instructeurs et destinataires et issue de l’action) est disponible en annexe (téléchargeable via l'onglet ""Export).  
En savoir plus sur l’observatoire des restitutions d'archives publiques (portail national FranceArchives : [Observatoire des restitutions d'archives publiques (FranceArchives) )](https://francearchives.fr/section/672908641/).  
En savoir plus sur l’analyse des données de l'observatoire interministériel des restitutions 2022 (portail national FranceArchives : [Analyse des données de l'observatoire interministériel des restitutions 2022 (FranceArchives](https://francearchives.fr/fr/article/668625793))).";archives
50017756-ddfe-481d-a6bc-2aaf118d8e5e;635a02568c0544dea690f691;Entreprises : Nombre d'établissements culturels actifs par zone d'emploi;Entreprises : Nombre d'établissements culturels actifs par zone d'emploi;"Désigne la part des entreprises culturelles employeuses au sein de l'ensemble des entreprises employeuses de la zone d'emploi.

Données 2018";atlas-culture,organisations
cd0e4f61-ae7d-4163-a874-b0349fb7b028;635a0255ae37fbcc1290f692;Emploi : Professions culturelles par région;Emploi : Professions culturelles par région;"Part des actifs exerçant une profession culturelle dans l’ensemble des actifs de la région.

La population concernée rassemble les actifs en emploi, qu'ils soient salariés ou indépendants. 

Au sein de la nomenclature des professions et des catégories socioprofessionnelles de l'Insee, sont retenues comme professions culturelles :  
\- architectes  
\- cadres et techniciens de l'archivage, de la conservation et de la documentation  
\- professions des arts visuels et des métiers d'art  
\- professions du spectacle  
\- professions littéraires  
\- professeurs d'art (hors établissements scolaires)

Données 2017";atlas-culture,organisations
2308f8e2-211b-425a-bb38-0e08700e14ab;635a0255905f648a9e90f68e;Entreprises : Salariés des secteurs culturels par département;Entreprises : Salariés des secteurs culturels par département;"Part des salariés des entreprises des secteurs culturels dans l'ensemble des actifs de la zone d'emploi. Au sein de la nomenclature d'activités française de l'Insee, sont considérés comme culturels les secteurs suivants :   
\- architecture  
\- arts visuels   
\- audiovisuel, multimédia  
\- éducation, formation  
\- livre et presse  
\- patrimoine  
\- publicité  
\- spectacle vivant

Données 2018";atlas-culture,organisations
845ba22f-23b2-4374-b31a-8362b3bea4f2;635a02558c0544dea690f690;Entreprises : Salariés des secteurs culturels par zone d'emploi;Entreprises : Salariés des secteurs culturels par zone d'emploi;"Part des salariés des secteurs culturels dans l'ensemble des actifs de la zone d'emploi. Au sein de la nomenclature d'activités française de l'Insee, sont considérés comme culturels les secteurs suivants : \- architecture \- arts visuels \- audiovisuel, multimédia \- éducation, formation \- livre et presse \- patrimoine \- publicité \- spectacle vivant

Données 2018";atlas-culture,organisations
ed8f9703-ad77-48d2-bc24-99fcc6f81b74;635a0254f931c40e6390f690;Entreprises : Nombre d'établissements culturels actifs par département;Entreprises : Nombre d'établissements culturels actifs par département;"Désigne la part des entreprises culturelles employeuses au sein de l'ensemble des entreprises employeuses de chaque département

Données 2018";atlas-culture,organisations
6386edb9-65c1-4343-9b08-6dd75a3cabf7;635a0252f931c40e6390f68f;Emploi : Professions culturelles par zone d'emploi;Emploi : Professions culturelles par zone d'emploi;"Part des actifs exerçant une profession culturelle dans l’ensemble des actifs de la zone d'emploi.   
La population concernée rassemble les actifs en emploi, qu'ils soient salariés ou indépendants. 

Au sein de la nomenclature des professions et des catégories socioprofessionnelles de l'Insee, sont retenues comme professions culturelles :  
\- architectes  
\- cadres et techniciens de l'archivage, de la conservation et de la documentation  
\- professions des arts visuels et des métiers d'art  
\- professions du spectacle  
\- professions littéraires  
\- professeurs d'art (hors établissements scolaires)

Données 2017";atlas-culture,organisations
84018ddf-6cb8-42cf-bf54-550b73ec49f7;635a0251ae37fbcc1290f691;Emploi : Professions culturelles par département;Emploi : Professions culturelles par département;"Part des actifs exerçant une profession culturelle dans l’ensemble des actifs du département.

La population concernée rassemble les actifs en emploi, qu'ils soient salariés ou indépendants. 

Au sein de la nomenclature des professions et des catégories socioprofessionnelles de l'Insee, sont retenues comme professions culturelles :  
\- architectes  
\- cadres et techniciens de l'archivage, de la conservation et de la documentation  
\- professions des arts visuels et des métiers d'art  
\- professions du spectacle  
\- professions littéraires  
\- professeurs d'art (hors établissements scolaires)

Données 2017";atlas-culture,organisations
023632ee-c641-46c5-8789-aaf6bb0b7ada;635a0251dc41dc073190f690;Entreprises : Salariés des secteurs culturels par région;Entreprises : Salariés des secteurs culturels par région;"Part des salariés des entreprises des secteurs culturels dans l'ensemble des actifs de la région. Au sein de la nomenclature d'activités française de l'Insee, sont considérés comme culturels les secteurs suivants :  
\- architecture  
\- arts visuels  
\- audiovisuel, multimédia  
\- éducation, formation  
\- livre et presse  
\- patrimoine  
\- publicité  
\- spectacle vivant

Données 2018";atlas-culture,organisations
d7fdae3b-2e0f-417d-b83c-179161ffe193;635a0251dc41dc073190f68f;Emploi : Actifs des secteurs culturels par zone d'emploi;Emploi : Actifs des secteurs culturels par zone d'emploi;"Part des actifs des secteurs culturels dans l'ensemble des actifs de la zone d'emploi. La population concernée rassemble les actifs en emploi, qu'ils soient salariés ou indépendants. Au sein de la nomenclature d'activités française de l'Insee, sont considérés comme culturels les secteurs suivants :  
\- architecture  
\- arts visuels  
\- audiovisuel, multimédia  
\- éducation, formation  
\- livre et presse  
\- patrimoine  
\- publicité  
\- spectacle vivant

Données 2017";atlas-culture,organisations
